﻿Tree #,Grant Number,Funder,Species,St. Address,Address Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,geom
2018092211,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811555,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811555, -118.127001"
2018092216,8GG17418,Match,Jacaranda mimosifolia,3064 Montair Ave,SoCo -- Carver School,Long Beach,Public,-118.126001,33.811333,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811333, -118.126001"
2018092219,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811555,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811555, -118.127001"
2018092221,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811444,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811444, -118.127001"
2018092223,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811444,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811444, -118.127001"
2018092225,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.811472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811472, -118.129001"
2018092227,8GG17418,Match,Pinus canariensis,3039 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.812638,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.812638, -118.126001"
2018092233,8GG17418,Match,Pinus canariensis,3079 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813888,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813888, -118.126001"
2018092234,8GG17418,Match,Pinus canariensis,3079 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813888,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813888, -118.126001"
2018092235,8GG17418,Match,Pinus canariensis,3111 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814305,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814305, -118.126001"
2018092238,8GG17418,Match,Lagerstroemia indica,3129 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814472, -118.126001"
2018092240,8GG17418,Match,Lagerstroemia indica,3143 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814472, -118.126001"
2018092242,8GG17418,Match,Lagerstroemia indica,3143 Bellflower Blvd,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814583,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814583, -118.126001"
2018092246,8GG17418,Match,Ulmus parvifolia,5319 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.814583,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814583, -118.129001"
2018092247,8GG17418,Match,Ulmus parvifolia,5325 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.814472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814472, -118.129001"
2018092255,8GG17418,Match,Ulmus parvifolia,5419 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.812194,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.812194, -118.127001"
2018092256,8GG17418,Match,Ulmus parvifolia,5419 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.814583,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814583, -118.127001"
2018092258,8GG17418,Match,Ulmus parvifolia,5437 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.811472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811472, -118.126001"
2018092259,8GG17418,Match,Ulmus parvifolia,5443 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.816666,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.816666, -118.126001"
2018092261,8GG17418,Match,Ulmus parvifolia,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814583,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814583, -118.126001"
2018092265,8GG17418,Match,Ulmus parvifolia,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.812694,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.812694, -118.126001"
2018092266,8GG17418,Match,Celtis sinensis,5302 Rosebay St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.813805,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813805, -118.129001"
2018092271,8GG17418,Match,Celtis sinensis,5430 Rosebay St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813888,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813888, -118.126001"
2018092272,8GG17418,Match,Celtis sinensis,5430 Rosebay St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814305,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814305, -118.126001"
2018092273,8GG17418,Match,Jacaranda mimosifolia,5279 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.13001,33.813888,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813888, -118.13001"
2018092275,8GG17418,Match,Jacaranda mimosifolia,5313 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.814472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814472, -118.129001"
2018092276,8GG17418,Match,Jacaranda mimosifolia,5329 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.128001,33.814472,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814472, -118.128001"
2018092278,8GG17418,Match,Jacaranda mimosifolia,5403 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.813207,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813207, -118.127001"
2018092279,8GG17418,Match,Jacaranda mimosifolia,5409 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.814583,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.814583, -118.127001"
2018092280,8GG17418,Match,Jacaranda mimosifolia,5409 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.813222,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813222, -118.127001"
2018092281,8GG17418,Match,Jacaranda mimosifolia,5437 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813222,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813222, -118.126001"
2018092282,8GG17418,Match,Jacaranda mimosifolia,5437 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813222,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813222, -118.126001"
2018092285,8GG17418,Match,Langerstroemia Indica,5451 Pageantry St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813277,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813277, -118.126001"
2018092289,8GG17418,Match,Langerstroemia Indica,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.812333,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.812333, -118.126001"
2018092295,8GG17418,Match,Langerstroemia Indica,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.813222,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813222, -118.126001"
2018092299,8GG17418,Match,Langerstroemia Indica,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.813111,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813111, -118.127001"
20180922100,8GG17418,Match,Langerstroemia Indica,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.813111,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813111, -118.127001"
20180922104,8GG17418,Match,Ulmus parvifolia,5414 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811416,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811416, -118.127001"
20180922106,8GG17418,Match,Ulmus parvifolia,5420 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811305,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811305, -118.127001"
20180922107,8GG17418,Match,Ulmus parvifolia,5420 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.811222,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811222, -118.126001"
20180922108,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.813111,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813111, -118.127001"
20180922112,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.128001,33.813138,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813138, -118.128001"
20180922114,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.128001,33.813138,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813138, -118.128001"
20180922119,8GG17418,CAL FIRE,Lophostemon confertus,5335 Pavo St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.813222,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.813222, -118.129001"
20180922120,8GG17418,Match,Ulmus parvifolia,5279 Spring St.,SoCo -- Carver School,Long Beach,Public,-118.130011,33.810777,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.810777, -118.130011"
20180922121,8GG17418,Match,Ulmus parvifolia,5315 Spring St.,SoCo -- Carver School,Long Beach,Public,-118.129001,33.810777,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.810777, -118.129001"
20180922123,8GG17418,Match,Ulmus parvifolia,5343 Spring St.,SoCo -- Carver School,Long Beach,Public,-118.128001,33.810777,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.810777, -118.128001"
20180922124,8GG17418,Match,Ulmus parvifolia,5343 Spring St.,SoCo -- Carver School,Long Beach,Public,-118.128001,33.810777,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.810777, -118.128001"
20180922125,8GG17418,Match,Ulmus parvifolia,5355 Spring St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811553,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811553, -118.127001"
20180922126,8GG17418,Match,Ulmus parvifolia,5403 Spring St.,SoCo -- Carver School,Long Beach,Public,-118.127001,33.811546,6037574100,,2018-09-22,15-Gallon,5' parkway,"33.811546, -118.127001"
2018102005,8GG17418,CAL FIRE,Lophostemon confertus,1025 Gaviota Ave,South PBNIS,Long Beach,Public,-118.170972,33.779472,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.779472, -118.170972"
2018102006,8GG17418,CAL FIRE,Lophostemon confertus,1039 Gaviota Ave,South PBNIS,Long Beach,Public,-118.170972,33.779751,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.779751, -118.170972"
2018102010,8GG17418,CAL FIRE,Lophostemon confertus,1073 Gaviota Ave,South PBNIS,Long Beach,Public,-118.170972,33.780361,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780361, -118.170972"
2018102014,8GG17418,Match,Tabebuia avellanedae,1104 Rose Ave,South PBNIS,Long Beach,Public,-118.169778,33.780917,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780917, -118.169778"
2018102018,8GG17418,Match,Tabebuia avellanedae,1122 Rose Ave,South PBNIS,Long Beach,Public,-118.169806,33.781472,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781472, -118.169806"
2018102022,8GG17418,Match,Langerstroemia Indica,1049-53 Cherry Ave,South PBNIS,Long Beach,Public,-118.167751,33.779944,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.779944, -118.167751"
2018102027,8GG17418,Match,Langerstroemia Indica,1104 Cherry Ave,South PBNIS,Long Beach,Public,-118.167611,33.780451,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780451, -118.167611"
2018102028,8GG17418,Match,Langerstroemia Indica,1105 Cherry Ave,South PBNIS,Long Beach,Public,-118.167722,33.780861,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780861, -118.167722"
2018102029,8GG17418,Match,Langerstroemia Indica,1114-16 Cherry Ave,South PBNIS,Long Beach,Public,-118.167639,33.781111,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781111, -118.167639"
2018102030,8GG17418,Match,Langerstroemia Indica,1122 Cherry Ave,South PBNIS,Long Beach,Public,-118.167611,33.781167,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781167, -118.167611"
2018102032,8GG17418,Match,Langerstroemia Indica,1145 Cherry Ave,South PBNIS,Long Beach,Public,-118.167722,33.781583,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781583, -118.167722"
2018102036,8GG17418,Match,Tabebuia avellanedae,1402 11th St.,South PBNIS,Long Beach,Public,-118.174056,33.780751,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780751, -118.174056"
2018102037,8GG17418,Match,Tabebuia avellanedae,1500 11th St.,South PBNIS,Long Beach,Public,-118.173001,33.780722,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780722, -118.173001"
2018102045,8GG17418,Match,Tabebuia avellanedae,1724 11th St.,South PBNIS,Long Beach,Public,-118.170251,33.780722,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780722, -118.170251"
2018102049,8GG17418,Match,Tabebuia avellanedae,1035 Orange Ave,South PBNIS,Long Beach,Public,-118.176417,33.779722,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.779722, -118.176417"
2018102051,8GG17418,Match,Tabebuia avellanedae,1060 Orange Ave,South PBNIS,Long Beach,Public,-118.176278,33.780083,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780083, -118.176278"
2018102053,8GG17418,Match,Tabebuia avellanedae,1061 Orange Ave,South PBNIS,Long Beach,Public,-118.176417,33.780111,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780111, -118.176417"
2018102055,8GG17418,Match,Tabebuia avellanedae,1077 Orange Ave,South PBNIS,Long Beach,Public,-118.176389,33.780417,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780417, -118.176389"
2018102056,8GG17418,Match,Tabebuia avellanedae,1128 Orange Ave,South PBNIS,Long Beach,Public,-118.176278,33.781417,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781417, -118.176278"
2018102057,8GG17418,Match,Tabebuia avellanedae,1128 Orange Ave,South PBNIS,Long Beach,Public,-118.176278,33.781472,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781472, -118.176278"
2018102059,8GG17418,Match,Podocarpus macrophyllus,1148 Mahanna Ave,South PBNIS,Long Beach,Public,-118.174833,33.781639,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781639, -118.174833"
2018102061,8GG17418,Match,Podocarpus macrophyllus,1242 Mahanna Ave,South PBNIS,Long Beach,Public,-118.174833,33.781972,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781972, -118.174833"
2018102062,8GG17418,Match,Podocarpus macrophyllus,1242 Mahanna Ave,South PBNIS,Long Beach,Public,-118.174833,33.782028,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.782028, -118.174833"
2018102067,8GG17418,Match,Langerstroemia Indica,1020-24 Hoffman Ave,South PBNIS,Long Beach,Public,-118.173583,33.779611,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.779611, -118.173583"
2018102070,8GG17418,Match,Langerstroemia Indica,1051 Hoffman Ave,South PBNIS,Long Beach,Public,-118.173694,33.779917,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.779917, -118.173694"
2018102075,8GG17418,Match,Langerstroemia Indica,1073-75 Hoffman Ave,South PBNIS,Long Beach,Public,-118.173694,33.780333,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780333, -118.173694"
2018102077,8GG17418,Match,Langerstroemia Indica,1092 Hoffman Ave,South PBNIS,Long Beach,Public,-118.173611,33.780583,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.780583, -118.173611"
2018102080,8GG17418,Match,Langerstroemia Indica,1137 Hoffman Ave,South PBNIS,Long Beach,Public,-118.173694,33.781583,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.781583, -118.173694"
2018102083,8GG17418,Match,Langerstroemia Indica,1430 Anaheim St.,South PBNIS,Long Beach,Public,-118.173556,33.782389,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.782389, -118.173556"
2018102084,8GG17418,Match,Langerstroemia Indica,1430 Anaheim St.,South PBNIS,Long Beach,Public,-118.173556,33.782333,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.782333, -118.173556"
2018102085,8GG17418,Match,Langerstroemia Indica,1430 Anaheim St.,South PBNIS,Long Beach,Public,-118.173528,33.782194,6037576403,1A,2018-10-20,15-Gallon,5' parkway,"33.782194, -118.173528"
2018111705,8GG17418,Match,Ulmus parvifolia,2153 W Hill St.,WestLB - Hudson School,Long Beach,Public,-118.217833,33.797251,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.797251, -118.217833"
2018111706,8GG17418,CAL FIRE,Geijera parviflora,1881 23rd St.,WestLB - Hudson School,Long Beach,Public,-118.217251,33.799028,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.799028, -118.217251"
2018111709,8GG17418,CAL FIRE,Geijera parviflora,1800 Burnett St.,WestLB - Hudson School,Long Beach,Public,-118.216501,33.800694,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.800694, -118.216501"
2018111711,8GG17418,Match,Ulmus parvifolia,1725 Burnett St.,WestLB - Hudson School,Long Beach,Public,-118.215889,33.800694,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.800694, -118.215889"
2018111716,8GG17418,Match,Ulmus parvifolia,1900 W Hill St.,WestLB - Hudson School,Long Beach,Public,-118.217361,33.797028,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.797028, -118.217361"
2018111717,8GG17418,Match,Ulmus parvifolia,1900 W Hill St.,WestLB - Hudson School,Long Beach,Public,-118.216861,33.797028,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.797028, -118.216861"
2018111724,8GG17418,Match,Ulmus parvifolia,2153 W Hill St.,WestLB - Hudson School,Long Beach,Public,-118.217667,33.798028,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.798028, -118.217667"
2018111726,8GG17418,Match,Ulmus parvifolia,2240 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.050222,33.800694,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.800694, -118.050222"
2018111727,8GG17418,Match,Ulmus parvifolia,2274 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.216501,33.800694,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.800694, -118.216501"
2018111730,8GG17418,Match,Ulmus parvifolia,2282 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.217556,33.798583,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.798583, -118.217556"
2018111734,8GG17418,Match,Ulmus parvifolia,2435 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.217611,33.801472,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.801472, -118.217611"
2018111735,8GG17418,Match,Ulmus parvifolia,2509 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.217694,33.802806,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.802806, -118.217694"
2018111736,8GG17418,Match,Ulmus parvifolia,2520 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.219861,33.803417,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.803417, -118.219861"
2018111740,8GG17418,Match,Ulmus parvifolia,2547 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.217694,33.803306,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.803306, -118.217694"
2018111743,8GG17418,Match,Ulmus parvifolia,2561 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.219861,33.803751,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.803751, -118.219861"
2018111745,8GG17418,Match,Ulmus parvifolia,2573 Seabright Ave,WestLB - Hudson School,Long Beach,Public,-118.217694,33.803917,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.803917, -118.217694"
2018111747,8GG17418,Match,Langerstroemia Indica,2408 Hayes Ave,WestLB - Hudson School,Long Beach,Public,-118.218611,33.801101,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.801101, -118.218611"
2018111749,8GG17418,Match,Langerstroemia Indica,2432 Hayes Ave,WestLB - Hudson School,Long Beach,Public,-118.218611,33.801444,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.801444, -118.218611"
2018111754,8GG17418,Match,Langerstroemia Indica,1720 25th St.,WestLB - Hudson School,Long Beach,Public,-118.218694,33.802511,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.802511, -118.218694"
2018111763,8GG17418,Match,Tabebuia avellanedae,2346 Webster Ave,WestLB - Hudson School,Long Beach,Public,-118.219722,33.799611,6037572700,1A,2018-11-17,15-Gallon,5' parkway,"33.799611, -118.219722"
